"Absolute path" "Relative path" "Class name"
"C:\pp var 4\dataset3\01316.jpg" dataset3\01316.jpg rose
"C:\pp var 4\dataset3\02596.jpg" dataset3\02596.jpg rose
"C:\pp var 4\dataset3\05067.jpg" dataset3\05067.jpg rose
"C:\pp var 4\dataset3\00453.jpg" dataset3\00453.jpg rose
"C:\pp var 4\dataset3\04813.jpg" dataset3\04813.jpg rose
"C:\pp var 4\dataset3\07447.jpg" dataset3\07447.jpg rose
"C:\pp var 4\dataset3\00389.jpg" dataset3\00389.jpg rose
"C:\pp var 4\dataset3\05806.jpg" dataset3\05806.jpg rose
"C:\pp var 4\dataset3\04816.jpg" dataset3\04816.jpg rose
"C:\pp var 4\dataset3\01715.jpg" dataset3\01715.jpg rose
"C:\pp var 4\dataset3\01123.jpg" dataset3\01123.jpg rose
"C:\pp var 4\dataset3\07192.jpg" dataset3\07192.jpg rose
"C:\pp var 4\dataset3\05063.jpg" dataset3\05063.jpg rose
"C:\pp var 4\dataset3\00217.jpg" dataset3\00217.jpg rose
"C:\pp var 4\dataset3\05098.jpg" dataset3\05098.jpg rose
"C:\pp var 4\dataset3\09162.jpg" dataset3\09162.jpg rose
"C:\pp var 4\dataset3\06283.jpg" dataset3\06283.jpg rose
"C:\pp var 4\dataset3\00615.jpg" dataset3\00615.jpg rose
"C:\pp var 4\dataset3\06323.jpg" dataset3\06323.jpg rose
"C:\pp var 4\dataset3\07746.jpg" dataset3\07746.jpg rose
"C:\pp var 4\dataset3\01843.jpg" dataset3\01843.jpg rose
"C:\pp var 4\dataset3\09288.jpg" dataset3\09288.jpg rose
"C:\pp var 4\dataset3\04882.jpg" dataset3\04882.jpg rose
"C:\pp var 4\dataset3\06370.jpg" dataset3\06370.jpg rose
"C:\pp var 4\dataset3\08682.jpg" dataset3\08682.jpg rose
"C:\pp var 4\dataset3\02407.jpg" dataset3\02407.jpg rose
"C:\pp var 4\dataset3\08602.jpg" dataset3\08602.jpg rose
"C:\pp var 4\dataset3\03952.jpg" dataset3\03952.jpg rose
"C:\pp var 4\dataset3\05572.jpg" dataset3\05572.jpg rose
"C:\pp var 4\dataset3\00775.jpg" dataset3\00775.jpg rose
"C:\pp var 4\dataset3\02702.jpg" dataset3\02702.jpg rose
"C:\pp var 4\dataset3\00421.jpg" dataset3\00421.jpg rose
"C:\pp var 4\dataset3\07578.jpg" dataset3\07578.jpg rose
"C:\pp var 4\dataset3\04574.jpg" dataset3\04574.jpg rose
"C:\pp var 4\dataset3\08406.jpg" dataset3\08406.jpg rose
"C:\pp var 4\dataset3\01079.jpg" dataset3\01079.jpg rose
"C:\pp var 4\dataset3\00543.jpg" dataset3\00543.jpg rose
"C:\pp var 4\dataset3\09426.jpg" dataset3\09426.jpg rose
"C:\pp var 4\dataset3\05176.jpg" dataset3\05176.jpg rose
"C:\pp var 4\dataset3\06657.jpg" dataset3\06657.jpg rose
"C:\pp var 4\dataset3\02879.jpg" dataset3\02879.jpg rose
"C:\pp var 4\dataset3\02956.jpg" dataset3\02956.jpg rose
"C:\pp var 4\dataset3\09637.jpg" dataset3\09637.jpg rose
"C:\pp var 4\dataset3\08545.jpg" dataset3\08545.jpg rose
"C:\pp var 4\dataset3\00153.jpg" dataset3\00153.jpg rose
"C:\pp var 4\dataset3\05894.jpg" dataset3\05894.jpg rose
"C:\pp var 4\dataset3\06557.jpg" dataset3\06557.jpg rose
"C:\pp var 4\dataset3\06264.jpg" dataset3\06264.jpg rose
"C:\pp var 4\dataset3\05686.jpg" dataset3\05686.jpg rose
"C:\pp var 4\dataset3\00681.jpg" dataset3\00681.jpg rose
"C:\pp var 4\dataset3\05885.jpg" dataset3\05885.jpg rose
"C:\pp var 4\dataset3\08245.jpg" dataset3\08245.jpg rose
"C:\pp var 4\dataset3\09686.jpg" dataset3\09686.jpg rose
"C:\pp var 4\dataset3\07941.jpg" dataset3\07941.jpg rose
"C:\pp var 4\dataset3\05293.jpg" dataset3\05293.jpg rose
"C:\pp var 4\dataset3\02882.jpg" dataset3\02882.jpg rose
"C:\pp var 4\dataset3\08215.jpg" dataset3\08215.jpg rose
"C:\pp var 4\dataset3\02805.jpg" dataset3\02805.jpg rose
"C:\pp var 4\dataset3\02442.jpg" dataset3\02442.jpg rose
"C:\pp var 4\dataset3\07015.jpg" dataset3\07015.jpg rose
"C:\pp var 4\dataset3\06150.jpg" dataset3\06150.jpg rose
"C:\pp var 4\dataset3\00308.jpg" dataset3\00308.jpg rose
"C:\pp var 4\dataset3\00286.jpg" dataset3\00286.jpg rose
"C:\pp var 4\dataset3\06112.jpg" dataset3\06112.jpg rose
"C:\pp var 4\dataset3\04777.jpg" dataset3\04777.jpg rose
"C:\pp var 4\dataset3\09244.jpg" dataset3\09244.jpg rose
"C:\pp var 4\dataset3\04423.jpg" dataset3\04423.jpg rose
"C:\pp var 4\dataset3\09841.jpg" dataset3\09841.jpg rose
"C:\pp var 4\dataset3\04260.jpg" dataset3\04260.jpg rose
"C:\pp var 4\dataset3\05185.jpg" dataset3\05185.jpg rose
"C:\pp var 4\dataset3\03203.jpg" dataset3\03203.jpg rose
"C:\pp var 4\dataset3\05204.jpg" dataset3\05204.jpg rose
"C:\pp var 4\dataset3\08444.jpg" dataset3\08444.jpg rose
"C:\pp var 4\dataset3\07127.jpg" dataset3\07127.jpg rose
"C:\pp var 4\dataset3\03257.jpg" dataset3\03257.jpg rose
"C:\pp var 4\dataset3\01074.jpg" dataset3\01074.jpg rose
"C:\pp var 4\dataset3\09822.jpg" dataset3\09822.jpg rose
"C:\pp var 4\dataset3\09728.jpg" dataset3\09728.jpg rose
"C:\pp var 4\dataset3\03235.jpg" dataset3\03235.jpg rose
"C:\pp var 4\dataset3\00666.jpg" dataset3\00666.jpg rose
"C:\pp var 4\dataset3\03882.jpg" dataset3\03882.jpg rose
"C:\pp var 4\dataset3\08813.jpg" dataset3\08813.jpg rose
"C:\pp var 4\dataset3\02064.jpg" dataset3\02064.jpg rose
"C:\pp var 4\dataset3\09640.jpg" dataset3\09640.jpg rose
"C:\pp var 4\dataset3\07017.jpg" dataset3\07017.jpg rose
"C:\pp var 4\dataset3\01205.jpg" dataset3\01205.jpg rose
"C:\pp var 4\dataset3\00433.jpg" dataset3\00433.jpg rose
